"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2022","34,550.0","34,300.0","34,650.0","34,100.0","2.92M","0.14%"
"09/21/2022","34,500.0","35,000.0","35,100.0","34,500.0","2.07M","-1.57%"
"09/20/2022","35,050.0","35,550.0","35,550.0","34,900.0","1.99M","0.00%"
"09/19/2022","35,050.0","36,000.0","36,000.0","34,850.0","3.78M","-2.64%"
"09/16/2022","36,000.0","36,400.0","36,650.0","36,000.0","2.19M","-1.64%"
"09/15/2022","36,600.0","37,000.0","37,050.0","36,600.0","1.61M","-0.54%"
"09/14/2022","36,800.0","36,500.0","37,000.0","36,500.0","2.79M","-1.34%"
"09/13/2022","37,300.0","37,400.0","37,600.0","37,300.0","1.69M","-0.53%"
"09/12/2022","37,500.0","37,650.0","37,800.0","37,450.0","1.29M","-0.40%"
"09/09/2022","37,650.0","37,700.0","37,700.0","37,000.0","2.95M","0.67%"
"09/08/2022","37,400.0","37,750.0","37,900.0","37,350.0","2.47M","-0.40%"
"09/07/2022","37,550.0","38,650.0","38,700.0","37,550.0","4.27M","-2.85%"
"09/06/2022","38,650.0","38,550.0","39,000.0","38,550.0","2.34M","0.13%"
"09/05/2022","38,600.0","38,850.0","38,900.0","38,550.0","2.79M","-0.90%"
"08/31/2022","38,950.0","38,750.0","39,150.0","38,650.0","2.27M","0.52%"
"08/30/2022","38,750.0","38,800.0","39,150.0","38,750.0","3.81M","0.00%"
"08/29/2022","38,750.0","38,800.0","39,100.0","38,500.0","4.47M","-1.90%"
"08/26/2022","39,500.0","39,600.0","39,950.0","39,500.0","4.35M","-0.13%"
"08/25/2022","39,550.0","39,300.0","39,700.0","39,300.0","3.71M","0.76%"
"08/24/2022","39,250.0","38,800.0","39,750.0","38,800.0","3.99M","1.16%"
"08/23/2022","38,800.0","38,650.0","38,800.0","38,350.0","3.34M","0.26%"
"08/22/2022","38,700.0","38,850.0","39,100.0","38,550.0","3.09M","-0.77%"
"08/19/2022","39,000.0","39,050.0","39,200.0","38,950.0","2.57M","-0.26%"
"08/18/2022","39,100.0","39,100.0","39,500.0","38,950.0","5.34M","-0.51%"
"08/17/2022","39,300.0","39,050.0","39,350.0","39,000.0","4.46M","0.77%"
"08/16/2022","39,000.0","39,050.0","39,200.0","38,950.0","3.04M","-0.26%"
"08/15/2022","39,100.0","39,000.0","39,350.0","38,850.0","4.37M","0.77%"
"08/12/2022","38,800.0","38,500.0","38,800.0","38,250.0","2.82M","0.78%"
"08/11/2022","38,500.0","39,100.0","39,300.0","38,350.0","4.92M","-0.77%"
"08/10/2022","38,800.0","38,850.0","39,050.0","38,700.0","3.00M","-0.89%"
"08/09/2022","39,150.0","39,400.0","39,650.0","39,000.0","4.31M","-0.13%"
"08/08/2022","39,200.0","38,500.0","39,650.0","38,500.0","8.00M","2.08%"
"08/05/2022","38,400.0","38,400.0","38,800.0","38,300.0","3.91M","0.00%"
"08/04/2022","38,400.0","38,250.0","38,850.0","38,200.0","4.63M","0.66%"
"08/03/2022","38,150.0","38,300.0","38,400.0","37,850.0","4.94M","-0.39%"
"08/02/2022","38,300.0","38,400.0","38,600.0","38,050.0","4.61M","-0.78%"
"08/01/2022","38,600.0","37,850.0","38,800.0","37,600.0","6.88M","1.85%"
"07/29/2022","37,900.0","37,500.0","37,900.0","37,150.0","5.49M","1.61%"
"07/28/2022","37,300.0","36,900.0","37,500.0","36,800.0","5.60M","1.91%"
"07/27/2022","36,600.0","36,400.0","36,600.0","36,400.0","1.65M","0.00%"
"07/26/2022","36,600.0","36,800.0","37,050.0","36,550.0","2.79M","-0.54%"
"07/25/2022","36,800.0","36,850.0","37,100.0","36,750.0","2.34M","-0.81%"
"07/22/2022","37,100.0","37,300.0","37,900.0","37,050.0","4.42M","0.68%"
"07/21/2022","36,850.0","36,600.0","36,900.0","36,300.0","5.49M","1.52%"
"07/20/2022","36,300.0","36,500.0","36,600.0","36,200.0","4.92M","0.55%"
"07/19/2022","36,100.0","36,250.0","36,300.0","35,750.0","2.57M","-0.55%"
"07/18/2022","36,300.0","36,300.0","36,850.0","36,100.0","2.99M","0.55%"
"07/15/2022","36,100.0","36,100.0","36,550.0","36,100.0","4.09M","0.42%"
"07/14/2022","35,950.0","35,900.0","36,300.0","35,850.0","2.90M","-0.42%"
"07/13/2022","36,100.0","36,150.0","36,800.0","36,000.0","3.16M","0.00%"
"07/12/2022","36,100.0","35,800.0","36,100.0","35,650.0","3.92M","1.40%"
"07/11/2022","35,600.0","37,050.0","37,300.0","35,500.0","8.45M","-5.19%"
"07/08/2022","37,550.0","37,950.0","38,000.0","37,350.0","4.06M","-0.66%"
"07/07/2022","37,800.0","37,450.0","38,000.0","37,000.0","3.57M","0.53%"
"07/06/2022","37,600.0","37,500.0","38,400.0","37,200.0","6.06M","-0.40%"
"07/05/2022","37,750.0","36,600.0","38,250.0","36,350.0","10.89M","3.85%"
"07/04/2022","36,350.0","36,250.0","36,700.0","36,050.0","3.15M","0.97%"
"07/01/2022","36,000.0","35,600.0","36,250.0","34,850.0","3.47M","1.27%"
"06/30/2022","35,550.0","36,550.0","37,100.0","35,550.0","3.57M","-3.27%"
"06/29/2022","36,750.0","36,200.0","37,150.0","36,200.0","3.05M","0.14%"
"06/28/2022","36,700.0","35,500.0","36,950.0","35,350.0","5.34M","3.23%"
"06/27/2022","35,550.0","35,550.0","35,950.0","35,500.0","4.28M","0.14%"
"06/24/2022","35,500.0","35,950.0","36,100.0","35,500.0","2.97M","-1.25%"
"06/23/2022","35,950.0","34,800.0","36,400.0","34,550.0","4.71M","3.30%"
"06/22/2022","34,800.0","33,750.0","35,300.0","33,450.0","6.21M","5.45%"
"06/21/2022","33,000.0","33,100.0","33,800.0","32,800.0","4.90M","0.00%"
"06/20/2022","33,000.0","34,500.0","35,200.0","33,000.0","4.00M","-4.35%"
"06/17/2022","34,500.0","35,050.0","35,400.0","33,850.0","4.99M","-4.30%"
"06/16/2022","36,050.0","35,900.0","36,500.0","35,600.0","5.92M","0.98%"
"06/15/2022","35,700.0","35,700.0","36,150.0","35,050.0","5.45M","-0.14%"
"06/14/2022","35,750.0","35,300.0","36,300.0","35,200.0","3.74M","-0.69%"
"06/13/2022","36,000.0","37,000.0","37,250.0","35,950.0","6.67M","-5.14%"
"06/10/2022","37,950.0","37,000.0","38,900.0","36,950.0","8.19M","1.47%"
"06/09/2022","37,400.0","37,250.0","37,550.0","37,050.0","5.78M","0.40%"
"06/08/2022","37,250.0","36,300.0","37,450.0","36,150.0","6.46M","2.90%"
"06/07/2022","36,200.0","36,000.0","36,200.0","35,000.0","4.64M","0.42%"
"06/06/2022","36,050.0","36,450.0","36,800.0","36,000.0","3.85M","-1.10%"
"06/03/2022","36,450.0","36,350.0","36,850.0","36,050.0","3.04M","0.14%"
"06/02/2022","36,400.0","36,900.0","37,000.0","36,000.0","3.53M","-1.22%"
"06/01/2022","36,850.0","37,000.0","37,700.0","36,650.0","3.83M","-0.81%"
"05/31/2022","37,150.0","37,450.0","37,600.0","37,150.0","5.12M","-1.59%"
"05/30/2022","37,750.0","38,000.0","38,000.0","37,450.0","4.22M","0.80%"
"05/27/2022","37,450.0","36,900.0","37,450.0","36,850.0","5.78M","2.04%"
"05/26/2022","36,700.0","36,700.0","37,250.0","36,550.0","4.69M","0.55%"
"05/25/2022","36,500.0","35,850.0","36,650.0","35,500.0","6.71M","3.55%"
"05/24/2022","35,250.0","34,800.0","35,250.0","34,400.0","4.27M","1.15%"
"05/23/2022","34,850.0","35,800.0","36,200.0","34,850.0","5.29M","-2.38%"
"05/20/2022","35,700.0","35,800.0","36,450.0","35,350.0","5.44M","-0.28%"
"05/19/2022","35,800.0","35,400.0","36,400.0","35,200.0","5.69M","-0.69%"
"05/18/2022","36,050.0","35,700.0","36,900.0","35,350.0","8.69M","3.44%"
"05/17/2022","34,850.0","32,600.0","34,850.0","32,550.0","9.45M","6.90%"
"05/16/2022","32,600.0","35,100.0","35,800.0","32,600.0","11.69M","-3.55%"
"05/13/2022","33,800.0","36,300.0","36,800.0","33,800.0","15.20M","-6.89%"
"05/12/2022","36,300.0","39,000.0","39,000.0","36,300.0","7.31M","-6.92%"
"05/11/2022","39,000.0","39,000.0","39,450.0","38,450.0","4.07M","0.78%"
"05/10/2022","38,700.0","37,450.0","38,850.0","37,450.0","10.24M","0.26%"
"05/09/2022","38,600.0","41,200.0","41,400.0","38,600.0","12.36M","-6.99%"
"05/06/2022","41,500.0","41,700.0","42,300.0","41,500.0","4.89M","-2.58%"
"05/05/2022","42,600.0","42,850.0","42,850.0","41,400.0","4.80M","1.43%"
"05/04/2022","42,000.0","43,500.0","43,650.0","42,000.0","6.38M","-4.55%"
"04/29/2022","44,000.0","42,300.0","44,000.0","42,200.0","9.80M","4.02%"
"04/28/2022","42,300.0","41,650.0","42,800.0","41,650.0","4.73M","1.68%"
"04/27/2022","41,600.0","41,500.0","42,200.0","40,900.0","6.15M","0.24%"
"04/26/2022","41,500.0","40,600.0","42,000.0","38,850.0","11.12M","1.10%"
"04/25/2022","41,050.0","44,200.0","44,300.0","41,050.0","12.32M","-6.92%"
"04/22/2022","44,100.0","44,000.0","44,750.0","43,550.0","6.68M","1.15%"
"04/21/2022","43,600.0","43,000.0","44,000.0","42,900.0","10.02M","1.28%"
"04/20/2022","43,050.0","43,700.0","44,200.0","43,050.0","7.91M","-1.49%"
"04/19/2022","43,700.0","45,000.0","45,450.0","43,500.0","7.23M","-2.56%"
"04/18/2022","44,850.0","46,000.0","46,250.0","44,800.0","11.51M","-1.64%"
"04/15/2022","45,600.0","47,300.0","47,300.0","45,600.0","18.62M","-3.59%"
"04/14/2022","47,300.0","48,050.0","48,350.0","47,150.0","8.32M","-1.46%"
"04/13/2022","48,000.0","48,400.0","48,450.0","47,900.0","6.72M","0.00%"
"04/12/2022","48,000.0","48,700.0","48,900.0","47,900.0","8.28M","-1.74%"
"04/08/2022","48,850.0","49,400.0","49,400.0","48,800.0","7.03M","-0.91%"
"04/07/2022","49,300.0","49,900.0","50,300.0","49,300.0","5.97M","-1.20%"
"04/06/2022","49,900.0","48,900.0","49,900.0","48,700.0","9.01M","1.73%"
"04/05/2022","49,050.0","49,400.0","49,500.0","49,050.0","5.80M","-1.21%"
"04/04/2022","49,650.0","50,400.0","50,600.0","49,650.0","9.78M","-1.29%"
"04/01/2022","50,300.0","49,550.0","50,400.0","49,400.0","9.58M","1.51%"
"03/31/2022","49,550.0","49,500.0","49,700.0","49,300.0","5.25M","0.81%"
"03/30/2022","49,150.0","48,900.0","49,900.0","48,900.0","5.60M","0.51%"
"03/29/2022","48,900.0","48,900.0","49,150.0","48,650.0","4.27M","0.20%"
"03/28/2022","48,800.0","49,150.0","49,150.0","48,350.0","6.60M","-0.91%"
"03/25/2022","49,250.0","49,400.0","49,450.0","49,150.0","3.18M","-0.10%"
"03/24/2022","49,300.0","49,600.0","49,800.0","49,300.0","3.21M","-0.60%"
"03/23/2022","49,600.0","49,900.0","50,200.0","49,600.0","3.41M","-0.60%"
"03/22/2022","49,900.0","49,550.0","50,300.0","49,500.0","5.95M","0.91%"
"03/21/2022","49,450.0","49,250.0","49,550.0","49,100.0","3.92M","0.51%"
"03/18/2022","49,200.0","49,150.0","49,400.0","49,100.0","2.91M","0.41%"
"03/17/2022","49,000.0","49,450.0","49,500.0","49,000.0","3.25M","-0.10%"
"03/16/2022","49,050.0","48,800.0","49,450.0","48,800.0","4.54M","0.93%"
"03/15/2022","48,600.0","48,600.0","49,000.0","48,500.0","3.83M","0.21%"
"03/14/2022","48,500.0","48,800.0","48,900.0","48,300.0","5.16M","-0.82%"
"03/11/2022","48,900.0","49,200.0","49,200.0","48,700.0","6.42M","-0.71%"
"03/10/2022","49,250.0","49,800.0","49,800.0","49,250.0","4.39M","0.31%"
"03/09/2022","49,100.0","49,000.0","49,350.0","48,900.0","6.96M","0.20%"
"03/08/2022","49,000.0","49,000.0","49,500.0","48,800.0","8.77M","-0.51%"
"03/07/2022","49,250.0","49,500.0","49,600.0","49,100.0","8.12M","-1.40%"
"03/04/2022","49,950.0","49,750.0","50,400.0","49,500.0","7.02M","0.60%"
"03/03/2022","49,650.0","49,500.0","49,900.0","49,150.0","7.39M","0.91%"
"03/02/2022","49,200.0","50,100.0","50,100.0","49,200.0","17.89M","-2.19%"
"03/01/2022","50,300.0","50,700.0","50,700.0","50,100.0","6.95M","-0.20%"
"02/28/2022","50,400.0","50,500.0","50,900.0","50,200.0","7.11M","-0.59%"
"02/25/2022","50,700.0","51,000.0","51,300.0","50,500.0","6.67M","0.40%"
"02/24/2022","50,500.0","51,500.0","51,900.0","49,800.0","15.53M","-2.32%"
"02/23/2022","51,700.0","51,700.0","52,200.0","51,400.0","6.19M","0.58%"
"02/22/2022","51,400.0","51,000.0","51,700.0","50,600.0","10.56M","-0.19%"
"02/21/2022","51,500.0","51,600.0","51,700.0","50,800.0","8.65M","-0.19%"
"02/18/2022","51,600.0","51,700.0","52,000.0","51,500.0","6.54M","-1.15%"
"02/17/2022","52,200.0","51,600.0","52,500.0","51,600.0","7.30M","1.16%"
"02/16/2022","51,600.0","52,200.0","52,200.0","51,500.0","6.17M","-0.39%"
"02/15/2022","51,800.0","51,600.0","52,100.0","51,300.0","8.58M","0.58%"
"02/14/2022","51,500.0","53,200.0","53,200.0","51,500.0","18.77M","-4.10%"
"02/11/2022","53,700.0","53,500.0","53,800.0","53,000.0","7.85M","0.19%"
"02/10/2022","53,600.0","53,600.0","54,200.0","53,100.0","11.22M","0.00%"
"02/09/2022","53,600.0","54,000.0","54,900.0","53,600.0","17.39M","-0.37%"
"02/08/2022","53,800.0","52,800.0","54,300.0","52,800.0","16.48M","1.89%"
"02/07/2022","52,800.0","53,700.0","53,800.0","52,800.0","9.81M","0.00%"
"01/28/2022","52,800.0","51,900.0","53,000.0","51,600.0","10.29M","1.73%"
"01/27/2022","51,900.0","52,000.0","52,700.0","51,500.0","8.04M","-0.95%"
"01/26/2022","52,400.0","52,400.0","53,300.0","52,000.0","15.04M","0.96%"
"01/25/2022","51,900.0","51,200.0","52,100.0","51,000.0","14.47M","3.18%"
"01/24/2022","50,300.0","49,950.0","51,400.0","49,800.0","16.27M","1.00%"
"01/21/2022","49,800.0","49,000.0","50,800.0","48,900.0","10.32M","1.94%"
"01/20/2022","48,850.0","48,650.0","49,400.0","48,600.0","6.43M","0.00%"
"01/19/2022","48,850.0","49,000.0","49,400.0","48,800.0","4.22M","0.21%"
"01/18/2022","48,750.0","48,600.0","49,450.0","48,500.0","7.89M","0.31%"
"01/17/2022","48,600.0","49,700.0","50,500.0","48,600.0","10.99M","-2.31%"
"01/14/2022","49,750.0","50,000.0","50,400.0","49,500.0","5.19M","-1.49%"
"01/13/2022","50,500.0","50,900.0","51,800.0","50,200.0","14.42M","0.20%"
"01/12/2022","50,400.0","48,450.0","50,400.0","48,400.0","12.04M","4.02%"
"01/11/2022","48,450.0","48,900.0","49,100.0","48,400.0","7.30M","-0.41%"
"01/10/2022","48,650.0","49,500.0","49,600.0","48,650.0","8.77M","-1.62%"
"01/07/2022","49,450.0","49,900.0","50,100.0","49,400.0","7.83M","-0.90%"
"01/06/2022","49,900.0","50,200.0","50,400.0","49,600.0","10.72M","-1.19%"
"01/05/2022","50,500.0","50,900.0","51,200.0","50,300.0","9.57M","-0.79%"
"01/04/2022","50,900.0","50,500.0","51,200.0","50,300.0","11.33M","1.80%"
"12/31/2021","50,000.0","49,500.0","50,500.0","49,450.0","9.55M","1.42%"
"12/30/2021","49,300.0","49,200.0","49,750.0","49,000.0","5.32M","0.41%"
"12/29/2021","49,100.0","49,150.0","49,650.0","49,000.0","6.14M","-0.10%"
"12/28/2021","49,150.0","49,250.0","49,350.0","48,700.0","7.47M","0.61%"
"12/27/2021","48,850.0","49,400.0","49,400.0","48,500.0","4.73M","-0.10%"
"12/24/2021","48,900.0","47,450.0","49,150.0","47,450.0","6.14M","3.27%"
"12/23/2021","47,350.0","48,850.0","48,850.0","47,300.0","13.50M","-3.17%"
"12/22/2021","48,900.0","49,300.0","49,500.0","48,300.0","12.63M","-0.71%"
"12/21/2021","49,250.0","49,500.0","49,700.0","49,200.0","7.26M","-0.51%"
"12/20/2021","49,500.0","49,850.0","50,000.0","49,350.0","7.69M","-0.70%"
"12/17/2021","49,850.0","50,000.0","50,100.0","49,800.0","7.90M","0.00%"
"12/16/2021","49,850.0","50,500.0","50,500.0","49,850.0","6.33M","-0.70%"
"12/15/2021","50,200.0","50,300.0","50,800.0","49,950.0","6.82M","0.20%"
"12/14/2021","50,100.0","50,000.0","50,800.0","49,850.0","7.14M","0.20%"
"12/13/2021","50,000.0","50,300.0","50,400.0","49,950.0","7.44M","-0.40%"
"12/10/2021","50,200.0","50,500.0","50,900.0","50,100.0","7.51M","-0.40%"
"12/09/2021","50,400.0","50,000.0","50,400.0","49,850.0","5.20M","0.80%"
"12/08/2021","50,000.0","50,200.0","50,800.0","49,900.0","7.65M","0.00%"
"12/07/2021","50,000.0","49,600.0","50,300.0","49,350.0","8.98M","2.04%"
"12/06/2021","49,000.0","50,300.0","51,000.0","48,650.0","22.91M","-2.39%"
"12/03/2021","50,200.0","52,000.0","52,200.0","50,200.0","15.57M","-2.90%"
"12/02/2021","51,700.0","52,400.0","52,600.0","51,700.0","8.97M","-1.34%"
"12/01/2021","52,400.0","51,600.0","52,400.0","51,500.0","11.34M","1.16%"
"11/30/2021","51,800.0","53,100.0","53,100.0","51,500.0","24.49M","-0.96%"
"11/29/2021","52,300.0","53,000.0","53,400.0","52,100.0","28.24M","-3.15%"
"11/26/2021","54,000.0","55,100.0","55,500.0","53,900.0","21.92M","-1.64%"
"11/25/2021","54,900.0","56,000.0","56,000.0","54,700.0","17.98M","-1.08%"
"11/24/2021","55,500.0","52,600.0","55,700.0","52,300.0","52.38M","5.51%"
"11/23/2021","52,600.0","53,400.0","53,500.0","52,400.0","10.60M","-0.94%"
"11/22/2021","53,100.0","52,300.0","54,800.0","52,300.0","23.61M","1.53%"
"11/19/2021","52,300.0","51,800.0","53,400.0","51,200.0","29.91M","1.55%"
"11/18/2021","51,500.0","52,000.0","52,200.0","51,400.0","12.83M","-1.34%"
"11/17/2021","52,200.0","52,000.0","52,400.0","51,700.0","12.11M","0.38%"
"11/16/2021","52,000.0","52,000.0","52,900.0","51,600.0","12.52M","0.00%"
"11/15/2021","52,000.0","52,800.0","53,000.0","51,900.0","11.08M","-0.95%"
"11/12/2021","52,500.0","51,400.0","52,700.0","51,100.0","12.72M","1.94%"
"11/11/2021","51,500.0","51,700.0","52,400.0","50,700.0","21.84M","-0.39%"
"11/10/2021","51,700.0","52,600.0","52,700.0","51,600.0","19.48M","-1.15%"
"11/09/2021","52,300.0","53,000.0","53,300.0","52,300.0","21.53M","-0.57%"
"11/08/2021","52,600.0","52,800.0","53,300.0","52,300.0","21.19M","-0.75%"
"11/05/2021","53,000.0","53,500.0","53,500.0","52,700.0","13.45M","-0.56%"
"11/04/2021","53,300.0","53,700.0","54,200.0","52,800.0","18.68M","-0.74%"
"11/03/2021","53,700.0","52,300.0","54,200.0","52,000.0","39.74M","4.07%"
"11/02/2021","51,600.0","51,800.0","51,800.0","51,500.0","15.47M","0.00%"
"11/01/2021","51,600.0","51,700.0","52,500.0","51,500.0","25.40M","0.00%"
"10/29/2021","51,600.0","51,900.0","52,000.0","51,300.0","12.74M","-0.39%"
"10/28/2021","51,800.0","52,000.0","52,100.0","51,500.0","13.86M","0.58%"
"10/27/2021","51,500.0","51,200.0","51,800.0","50,900.0","16.75M","0.98%"
"10/26/2021","51,000.0","50,400.0","51,000.0","49,950.0","20.16M","0.20%"
"10/25/2021","50,900.0","52,100.0","52,100.0","50,800.0","28.53M","-2.68%"
"10/22/2021","52,300.0","52,900.0","53,000.0","52,200.0","11.64M","-1.13%"
"10/21/2021","52,900.0","54,000.0","54,000.0","52,900.0","15.32M","-0.56%"
"10/20/2021","53,200.0","52,800.0","53,900.0","52,500.0","22.70M","0.95%"
"10/19/2021","52,700.0","52,900.0","53,000.0","52,000.0","14.17M","-0.38%"
"10/18/2021","52,900.0","53,200.0","53,600.0","52,700.0","15.02M","0.57%"
"10/15/2021","52,600.0","52,900.0","52,900.0","52,300.0","11.95M","0.19%"
"10/14/2021","52,500.0","52,500.0","53,000.0","52,200.0","19.79M","0.19%"
"10/13/2021","52,400.0","53,000.0","53,200.0","52,300.0","14.19M","-1.13%"
"10/12/2021","53,000.0","53,400.0","53,400.0","52,600.0","14.22M","0.00%"
"10/11/2021","53,000.0","51,000.0","53,000.0","51,000.0","23.10M","4.54%"
"10/08/2021","50,700.0","50,100.0","50,900.0","50,000.0","7.63M","1.40%"
"10/07/2021","50,000.0","50,600.0","50,800.0","50,000.0","5.41M","-0.60%"
"10/06/2021","50,300.0","49,450.0","50,500.0","49,200.0","8.58M","2.44%"
"10/05/2021","49,100.0","48,600.0","49,200.0","48,600.0","5.89M","1.55%"
"10/04/2021","48,350.0","48,800.0","48,950.0","48,300.0","9.51M","-1.33%"
"10/01/2021","49,000.0","49,600.0","49,800.0","48,900.0","6.50M","-1.21%"
"09/30/2021","49,600.0","49,700.0","50,400.0","49,600.0","5.28M","0.40%"
"09/29/2021","49,400.0","49,200.0","49,750.0","48,900.0","5.68M","-0.80%"
"09/28/2021","49,800.0","49,300.0","49,850.0","48,800.0","5.57M","0.61%"
"09/27/2021","49,500.0","50,700.0","51,100.0","49,500.0","6.85M","-2.17%"
"09/24/2021","50,600.0","50,700.0","51,500.0","50,300.0","7.36M","0.80%"
"09/23/2021","50,200.0","50,600.0","51,300.0","50,000.0","8.63M","-0.59%"
"09/22/2021","50,500.0","50,900.0","50,900.0","49,900.0","4.96M","0.20%"
"09/21/2021","50,400.0","50,100.0","50,900.0","49,750.0","10.06M","-0.59%"
"09/20/2021","50,700.0","50,500.0","51,600.0","50,100.0","13.07M","1.91%"
"09/17/2021","49,750.0","49,200.0","49,900.0","49,200.0","8.27M","1.32%"
"09/16/2021","49,100.0","48,900.0","49,150.0","48,600.0","5.52M","1.45%"
"09/15/2021","48,400.0","48,200.0","48,800.0","48,100.0","5.04M","-0.21%"
"09/14/2021","48,500.0","48,950.0","49,100.0","48,500.0","6.14M","-0.92%"
"09/13/2021","48,950.0","49,150.0","49,450.0","48,900.0","6.80M","-0.71%"
"09/10/2021","49,300.0","49,800.0","49,800.0","49,000.0","7.22M","0.00%"
"09/09/2021","49,300.0","48,500.0","49,500.0","48,500.0","7.85M","1.02%"
"09/08/2021","48,800.0","49,600.0","49,650.0","48,600.0","7.15M","-1.71%"
"09/07/2021","49,650.0","49,050.0","50,400.0","49,050.0","11.61M","1.43%"
"09/06/2021","48,950.0","48,650.0","48,950.0","47,900.0","12.88M","1.35%"
"09/01/2021","48,300.0","48,200.0","48,950.0","48,200.0","8.53M","-0.41%"
"08/31/2021","48,500.0","49,500.0","49,500.0","47,000.0","7.77M","-1.42%"
"08/30/2021","49,200.0","48,600.0","49,400.0","48,100.0","12.30M","2.39%"
"08/27/2021","48,050.0","47,800.0","48,150.0","47,000.0","19.69M","-0.52%"
"08/26/2021","48,300.0","49,300.0","49,350.0","48,200.0","10.11M","-1.73%"
"08/25/2021","49,150.0","48,900.0","49,200.0","48,500.0","9.43M","0.31%"
"08/24/2021","49,000.0","48,750.0","49,200.0","48,400.0","16.21M","0.51%"
"08/23/2021","48,750.0","50,300.0","50,800.0","48,750.0","26.00M","-3.47%"
"08/20/2021","50,500.0","52,800.0","53,000.0","49,800.0","31.46M","-4.72%"
"08/19/2021","53,000.0","52,500.0","53,300.0","52,100.0","18.77M","0.38%"
"08/18/2021","52,800.0","53,000.0","53,500.0","52,500.0","12.91M","-0.94%"
"08/17/2021","53,300.0","54,300.0","54,700.0","52,800.0","16.00M","-1.30%"
"08/16/2021","54,000.0","52,300.0","54,400.0","52,100.0","30.30M","3.45%"
"08/13/2021","52,200.0","52,000.0","52,200.0","51,100.0","15.40M","0.38%"
"08/12/2021","52,000.0","52,400.0","53,000.0","52,000.0","11.78M","-0.57%"
"08/11/2021","52,300.0","52,300.0","53,500.0","51,900.0","20.47M","0.00%"
"08/10/2021","52,300.0","53,000.0","53,000.0","51,900.0","12.27M","-0.38%"
"08/09/2021","52,500.0","51,500.0","52,700.0","51,300.0","15.21M","1.35%"
"08/06/2021","51,800.0","52,500.0","53,200.0","51,800.0","16.08M","-1.33%"
"08/05/2021","52,500.0","51,900.0","52,700.0","51,700.0","12.02M","0.96%"
"08/04/2021","52,000.0","52,500.0","52,600.0","51,800.0","19.18M","0.39%"
"08/03/2021","51,800.0","50,800.0","52,000.0","50,800.0","22.93M","1.97%"
"08/02/2021","50,800.0","51,000.0","51,400.0","50,600.0","14.03M","-0.59%"
"07/30/2021","51,100.0","50,700.0","51,600.0","50,500.0","16.93M","0.99%"
"07/29/2021","50,600.0","50,100.0","50,800.0","50,000.0","12.54M","1.81%"
"07/28/2021","49,700.0","49,750.0","50,300.0","49,500.0","7.47M","-0.10%"
"07/27/2021","49,750.0","50,000.0","50,300.0","49,550.0","13.27M","1.53%"
"07/26/2021","49,000.0","49,000.0","49,650.0","48,700.0","14.42M","-1.01%"
"07/23/2021","49,500.0","50,600.0","51,100.0","49,500.0","20.07M","-3.13%"
"07/22/2021","51,100.0","50,100.0","51,500.0","49,800.0","13.89M","1.59%"
"07/21/2021","50,300.0","50,600.0","51,400.0","49,600.0","18.60M","1.62%"
"07/20/2021","49,500.0","48,300.0","49,600.0","47,000.0","23.86M","3.13%"
"07/19/2021","48,000.0","50,000.0","50,900.0","48,000.0","39.33M","-6.98%"
"07/16/2021","51,600.0","52,600.0","52,900.0","51,600.0","13.99M","-0.96%"
"07/15/2021","52,100.0","51,000.0","53,200.0","50,800.0","20.32M","2.16%"
"07/14/2021","51,000.0","53,700.0","53,800.0","50,600.0","33.44M","-5.38%"
"07/13/2021","53,900.0","54,100.0","54,300.0","52,800.0","20.07M","0.75%"
"07/12/2021","53,500.0","55,500.0","56,500.0","52,700.0","58.24M","-5.48%"
"07/09/2021","56,600.0","56,100.0","58,500.0","55,600.0","38.23M","0.00%"
"07/08/2021","56,600.0","55,800.0","57,400.0","55,600.0","27.36M","0.00%"
"07/07/2021","56,600.0","55,000.0","56,600.0","53,600.0","37.77M","4.81%"
"07/06/2021","54,000.0","57,800.0","58,600.0","54,000.0","23.01M","-6.90%"
"07/05/2021","58,000.0","54,800.0","58,100.0","53,800.0","47.55M","6.81%"
"07/02/2021","54,300.0","54,200.0","54,900.0","53,600.0","29.38M","1.88%"
"07/01/2021","53,300.0","52,900.0","53,500.0","52,100.0","19.33M","1.14%"
"06/30/2021","52,700.0","53,400.0","53,800.0","52,600.0","11.46M","-1.50%"
"06/29/2021","53,500.0","53,600.0","53,800.0","52,800.0","16.06M","-0.19%"
"06/28/2021","53,600.0","52,500.0","54,000.0","52,200.0","25.72M","3.88%"
"06/25/2021","51,600.0","51,000.0","51,600.0","50,400.0","10.95M","1.38%"
"06/24/2021","50,900.0","51,300.0","51,700.0","50,600.0","10.69M","-0.39%"
"06/23/2021","51,100.0","50,900.0","52,100.0","50,600.0","13.10M","0.39%"
"06/22/2021","50,900.0","50,800.0","51,300.0","50,300.0","17.22M","0.99%"
"06/21/2021","50,400.0","50,500.0","51,000.0","50,000.0","14.92M","-1.18%"
"06/18/2021","51,000.0","51,000.0","51,400.0","50,600.0","9.96M","1.59%"
"06/17/2021","50,200.0","49,500.0","50,800.0","49,500.0","18.68M","-0.99%"
"06/16/2021","50,700.0","51,500.0","52,200.0","50,500.0","20.58M","-3.06%"
"06/15/2021","52,300.0","52,600.0","53,200.0","52,000.0","19.61M","-0.76%"
"06/14/2021","52,700.0","52,700.0","53,300.0","52,000.0","16.83M","0.19%"
